ID,MONTHS_BALANCE,STATUS
5000762,-2,X
5000762,-1,0
5000762,0,X
5000763,-25,C
5000763,-24,0
5000763,-23,C
5000763,-22,0
5000763,-21,X
5000763,-20,C
5000763,-19,0
5000763,-18,C
5000763,-17,0
5000763,-16,C
5000763,-15,C
5000763,-14,X
5000763,-13,0
5000763,-12,X
5000763,-11,X
5000763,-10,0
5000763,-9,C
5000763,-8,0
5000763,-7,C
5000763,-6,C
5000763,-5,C
5000763,-4,C
5000763,-3,C
5000763,-2,C
5000763,-1,C
5000763,0,X
5000764,-24,C
5000764,-23,0
5000764,-22,C
5000764,-21,X
5000764,-20,C
5000764,-19,X
5000764,-18,C
5000764,-17,0
5000764,-16,0
5000764,-15,0
5000764,-14,C
5000764,-13,C
5000764,-12,0
5000764,-11,C
5000764,-10,0
5000764,-9,C
5000764,-8,0
5000764,-7,0
5000764,-6,X
5000764,-5,C
5000764,-4,C
5000764,-3,0
5000764,-2,0
5000764,-1,C
5000764,0,C
5000765,-13,X
5000765,-12,C
5000765,-11,C
5000765,-10,C
5000765,-9,C
5000765,-8,C
5000765,-7,0
5000765,-6,0
5000765,-5,X
5000765,-4,C
5000765,-3,1
5000765,-2,C
5000765,-1,C
5000765,0,C
5000766,-34,0
5000766,-33,C
5000766,-32,X
5000766,-31,C
5000766,-30,C
5000766,-29,C
5000766,-28,X
5000766,-27,X
5000766,-26,C
5000766,-25,C
5000766,-24,0
5000766,-23,C
5000766,-22,C
5000766,-21,C
5000766,-20,0
5000766,-19,C
5000766,-18,1
5000766,-17,C
5000766,-16,C
5000766,-15,C
5000766,-14,X
5000766,-13,C
5000766,-12,X
5000766,-11,C
5000766,-10,C
5000766,-9,0
5000766,-8,0
5000766,-7,C
5000766,-6,X
5000766,-5,X
5000766,-4,C
5000766,-3,C
5000766,-2,C
5000766,-1,C
5000766,0,0
5000767,-4,C
5000767,-3,C
5000767,-2,C
5000767,-1,X
5000767,0,0
5000768,-11,X
5000768,-10,C
5000768,-9,0
5000768,-8,C
5000768,-7,X
5000768,-6,0
5000768,-5,0
5000768,-4,C
5000768,-3,X
5000768,-2,C
5000768,-1,C
5000768,0,0
5000769,-17,0
5000769,-16,C
5000769,-15,C
5000769,-14,X
5000769,-13,C
5000769,-12,0
5000769,-11,C
5000769,-10,C
5000769,-9,X
5000769,-8,0
5000769,-7,C
5000769,-6,C
5000769,-5,0
5000769,-4,C
5000769,-3,C
5000769,-2,X
5000769,-1,C
5000769,0,0
5000770,-10,0
5000770,-9,C
5000770,-8,C
5000770,-7,C
5000770,-6,0
5000770,-5,X
5000770,-4,0
5000770,-3,0
5000770,-2,0
5000770,-1,C
5000770,0,0
5000771,-3,0
5000771,-2,X
5000771,-1,0
5000771,0,C
5000772,-10,1
5000772,-9,X
5000772,-8,C
5000772,-7,X
5000772,-6,0
5000772,-5,0
5000772,-4,X
5000772,-3,C
5000772,-2,C
5000772,-1,C
5000772,0,C
5000773,-31,C
5000773,-30,C
5000773,-29,X
5000773,-28,0
5000773,-27,C
5000773,-26,C
5000773,-25,C
5000773,-24,0
5000773,-23,C
5000773,-22,C
5000773,-21,X
5000773,-20,C
5000773,-19,C
5000773,-18,C
5000773,-17,0
5000773,-16,0
5000773,-15,0
5000773,-14,C
5000773,-13,X
5000773,-12,C
5000773,-11,0
5000773,-10,X
5000773,-9,0
5000773,-8,C
5000773,-7,0
5000773,-6,X
5000773,-5,C
5000773,-4,X
5000773,-3,0
5000773,-2,0
5000773,-1,0
5000773,0,C
5000774,-6,C
5000774,-5,C
5000774,-4,C
5000774,-3,C
5000774,-2,0
5000774,-1,C
5000774,0,C
5000775,-15,0
5000775,-14,C
5000775,-13,X
5000775,-12,X
5000775,-11,0
5000775,-10,X
5000775,-9,C
5000775,-8,C
5000775,-7,C
5000775,-6,C
5000775,-5,X
5000775,-4,X
5000775,-3,0
5000775,-2,0
5000775,-1,C
5000775,0,C
5000776,-29,0
5000776,-28,C
5000776,-27,0
5000776,-26,C
5000776,-25,C
5000776,-24,C
5000776,-23,0
5000776,-22,C
5000776,-21,0
5000776,-20,C
5000776,-19,0
5000776,-18,0
5000776,-17,0
5000776,-16,C
5000776,-15,0
5000776,-14,0
5000776,-13,C
5000776,-12,C
5000776,-11,0
5000776,-10,C
5000776,-9,0
5000776,-8,C
5000776,-7,X
5000776,-6,C
5000776,-5,C
5000776,-4,C
5000776,-3,0
5000776,-2,C
5000776,-1,0
5000776,0,0
5000777,-5,C
5000777,-4,C
5000777,-3,0
5000777,-2,0
5000777,-1,C
5000777,0,C
5000778,-31,C
5000778,-30,C
5000778,-29,C
5000778,-28,C
5000778,-27,C
5000778,-26,X
5000778,-25,C
5000778,-24,X
5000778,-23,C
5000778,-22,C
5000778,-21,C
5000778,-20,X
5000778,-19,X
5000778,-18,0
5000778,-17,C
5000778,-16,C
5000778,-15,C
5000778,-14,C
5000778,-13,C
5000778,-12,C
5000778,-11,C
5000778,-10,X
5000778,-9,0
5000778,-8,C
5000778,-7,C
5000778,-6,0
5000778,-5,C
5000778,-4,0
5000778,-3,0
5000778,-2,0
5000778,-1,C
5000778,0,X
5000779,-13,0
5000779,-12,C
5000779,-11,C
5000779,-10,X
5000779,-9,C
5000779,-8,C
5000779,-7,C
5000779,-6,C
5000779,-5,X
5000779,-4,C
5000779,-3,C
5000779,-2,C
5000779,-1,C
5000779,0,X
5000780,-24,C
5000780,-23,0
5000780,-22,1
5000780,-21,C
5000780,-20,0
5000780,-19,0
5000780,-18,C
5000780,-17,0
5000780,-16,1
5000780,-15,0
5000780,-14,0
5000780,-13,5
5000780,-12,2
5000780,-11,C
5000780,-10,C
5000780,-9,0
5000780,-8,0
5000780,-7,C
5000780,-6,0
5000780,-5,C
5000780,-4,0
5000780,-3,0
5000780,-2,C
5000780,-1,0
5000780,0,0
5000781,-32,5
5000781,-31,0
5000781,-30,2
5000781,-29,C
5000781,-28,0
5000781,-27,1
5000781,-26,0
5000781,-25,0
5000781,-24,C
5000781,-23,0
5000781,-22,1
5000781,-21,5
5000781,-20,0
5000781,-19,3
5000781,-18,C
5000781,-17,3
5000781,-16,2
5000781,-15,C
5000781,-14,0
5000781,-13,C
5000781,-12,5
5000781,-11,0
5000781,-10,1
5000781,-9,0
5000781,-8,3
5000781,-7,0
5000781,-6,0
5000781,-5,0
5000781,-4,0
5000781,-3,C
5000781,-2,0
5000781,-1,C
5000781,0,0
5000782,-3,C
5000782,-2,0
5000782,-1,C
5000782,0,C
5000783,-4,C
5000783,-3,0
5000783,-2,C
5000783,-1,0
5000783,0,C
5000784,-8,0
5000784,-7,0
5000784,-6,1
5000784,-5,C
5000784,-4,0
5000784,-3,C
5000784,-2,C
5000784,-1,0
5000784,0,C
5000785,-20,0
5000785,-19,C
5000785,-18,0
5000785,-17,0
5000785,-16,0
5000785,-15,3
5000785,-14,0
5000785,-13,0
5000785,-12,C
5000785,-11,1
5000785,-10,0
5000785,-9,2
5000785,-8,4
5000785,-7,C
5000785,-6,5
5000785,-5,0
5000785,-4,0
5000785,-3,1
5000785,-2,1
5000785,-1,1
5000785,0,0
5000786,-33,C
5000786,-32,0
5000786,-31,0
5000786,-30,0
5000786,-29,0
5000786,-28,0
5000786,-27,1
5000786,-26,0
5000786,-25,C
5000786,-24,1
5000786,-23,0
5000786,-22,0
5000786,-21,0
5000786,-20,2
5000786,-19,0
5000786,-18,3
5000786,-17,0
5000786,-16,0
5000786,-15,0
5000786,-14,0
5000786,-13,0
5000786,-12,1
5000786,-11,0
5000786,-10,1
5000786,-9,1
5000786,-8,1
5000786,-7,0
5000786,-6,5
5000786,-5,0
5000786,-4,C
5000786,-3,2
5000786,-2,0
5000786,-1,1
5000786,0,C
5000787,-26,C
5000787,-25,C
5000787,-24,C
5000787,-23,0
5000787,-22,0
5000787,-21,0
5000787,-20,0
5000787,-19,C
5000787,-18,0
5000787,-17,X
5000787,-16,C
5000787,-15,0
5000787,-14,C
5000787,-13,0
5000787,-12,C
5000787,-11,C
5000787,-10,C
5000787,-9,C
5000787,-8,0
5000787,-7,1
5000787,-6,C
5000787,-5,C
5000787,-4,C
5000787,-3,0
5000787,-2,C
5000787,-1,0
5000787,0,X
5000788,-29,X
5000788,-28,X
5000788,-27,0
5000788,-26,0
5000788,-25,X
5000788,-24,X
5000788,-23,0
5000788,-22,0
5000788,-21,X
5000788,-20,C
5000788,-19,C
5000788,-18,0
5000788,-17,C
5000788,-16,C
5000788,-15,C
5000788,-14,X
5000788,-13,X
5000788,-12,C
5000788,-11,C
5000788,-10,0
5000788,-9,0
5000788,-8,C
5000788,-7,C
5000788,-6,X
5000788,-5,0
5000788,-4,0
5000788,-3,0
5000788,-2,0
5000788,-1,C
5000788,0,C
5000789,-14,X
5000789,-13,0
5000789,-12,0
5000789,-11,0
5000789,-10,C
5000789,-9,C
5000789,-8,0
5000789,-7,C
5000789,-6,C
5000789,-5,0
5000789,-4,0
5000789,-3,C
5000789,-2,0
5000789,-1,C
5000789,0,C
5000790,-11,C
5000790,-10,C
5000790,-9,C
5000790,-8,1
5000790,-7,X
5000790,-6,C
5000790,-5,C
5000790,-4,X
5000790,-3,X
5000790,-2,0
5000790,-1,C
5000790,0,1
5000791,-21,0
5000791,-20,X
5000791,-19,0
5000791,-18,X
5000791,-17,0
5000791,-16,C
5000791,-15,C
5000791,-14,0
5000791,-13,0
5000791,-12,X
5000791,-11,C
5000791,-10,C
5000791,-9,C
5000791,-8,X
5000791,-7,X
5000791,-6,C
5000791,-5,X
5000791,-4,C
5000791,-3,X
5000791,-2,0
5000791,-1,C
5000791,0,C
5000792,-27,0
5000792,-26,0
5000792,-25,0
5000792,-24,4
5000792,-23,1
5000792,-22,C
5000792,-21,0
5000792,-20,1
5000792,-19,0
5000792,-18,0
5000792,-17,5
5000792,-16,3
5000792,-15,3
5000792,-14,C
5000792,-13,0
5000792,-12,0
5000792,-11,2
5000792,-10,1
5000792,-9,2
5000792,-8,3
5000792,-7,1
5000792,-6,0
5000792,-5,0
5000792,-4,0
5000792,-3,0
5000792,-2,0
5000792,-1,1
5000792,0,C
5000793,-17,C
5000793,-16,C
5000793,-15,C
5000793,-14,C
5000793,-13,X
5000793,-12,C
5000793,-11,X
5000793,-10,0
5000793,-9,C
5000793,-8,C
5000793,-7,C
5000793,-6,C
5000793,-5,0
5000793,-4,X
5000793,-3,C
5000793,-2,C
5000793,-1,C
5000793,0,C
5000794,-22,0
5000794,-21,X
5000794,-20,C
5000794,-19,X
5000794,-18,0
5000794,-17,C
5000794,-16,C
5000794,-15,C
5000794,-14,X
5000794,-13,C
5000794,-12,0
5000794,-11,X
5000794,-10,0
5000794,-9,C
5000794,-8,0
5000794,-7,C
5000794,-6,C
5000794,-5,0
5000794,-4,C
5000794,-3,0
5000794,-2,C
5000794,-1,1
5000794,0,X
5000795,-5,C
5000795,-4,0
5000795,-3,0
5000795,-2,C
5000795,-1,C
5000795,0,C
5000796,-20,0
5000796,-19,0
5000796,-18,4
5000796,-17,C
5000796,-16,0
5000796,-15,1
5000796,-14,1
5000796,-13,1
5000796,-12,1
5000796,-11,C
5000796,-10,0
5000796,-9,1
5000796,-8,C
5000796,-7,C
5000796,-6,2
5000796,-5,1
5000796,-4,0
5000796,-3,3
5000796,-2,1
5000796,-1,4
5000796,0,3
5000797,-11,X
5000797,-10,0
5000797,-9,0
5000797,-8,C
5000797,-7,C
5000797,-6,C
5000797,-5,0
5000797,-4,0
5000797,-3,C
5000797,-2,X
5000797,-1,0
5000797,0,C
5000798,-11,0
5000798,-10,0
5000798,-9,C
5000798,-8,C
5000798,-7,X
5000798,-6,0
5000798,-5,X
5000798,-4,C
5000798,-3,C
5000798,-2,0
5000798,-1,C
5000798,0,C
5000799,-17,0
5000799,-16,C
5000799,-15,C
5000799,-14,X
5000799,-13,0
5000799,-12,0
5000799,-11,C
5000799,-10,0
5000799,-9,0
5000799,-8,X
5000799,-7,C
5000799,-6,X
5000799,-5,C
5000799,-4,0
5000799,-3,0
5000799,-2,0
5000799,-1,X
5000799,0,0
5000800,-19,X
5000800,-18,0
5000800,-17,0
5000800,-16,C
5000800,-15,C
5000800,-14,C
5000800,-13,1
5000800,-12,C
5000800,-11,X
5000800,-10,X
5000800,-9,X
5000800,-8,C
5000800,-7,C
5000800,-6,C
5000800,-5,C
5000800,-4,C
5000800,-3,C
5000800,-2,X
5000800,-1,C
5000800,0,C
5000801,-10,C
5000801,-9,C
5000801,-8,X
5000801,-7,C
5000801,-6,0
5000801,-5,C
5000801,-4,0
5000801,-3,0
5000801,-2,X
5000801,-1,0
5000801,0,C
5000802,-16,C
5000802,-15,0
5000802,-14,X
5000802,-13,C
5000802,-12,0
5000802,-11,C
5000802,-10,C
5000802,-9,0
5000802,-8,C
5000802,-7,0
5000802,-6,X
5000802,-5,1
5000802,-4,0
5000802,-3,C
5000802,-2,0
5000802,-1,C
5000802,0,X
5000803,-1,1
5000803,0,C
5000804,-3,C
5000804,-2,C
5000804,-1,X
5000804,0,0
5000805,-29,C
5000805,-28,0
5000805,-27,C
5000805,-26,X
5000805,-25,0
5000805,-24,C
5000805,-23,0
5000805,-22,0
5000805,-21,C
5000805,-20,0
5000805,-19,C
5000805,-18,0
5000805,-17,C
5000805,-16,0
5000805,-15,C
5000805,-14,X
5000805,-13,0
5000805,-12,C
5000805,-11,0
5000805,-10,0
5000805,-9,X
5000805,-8,0
5000805,-7,X
5000805,-6,X
5000805,-5,C
5000805,-4,X
5000805,-3,X
5000805,-2,X
5000805,-1,C
5000805,0,C
5000806,-19,X
5000806,-18,C
5000806,-17,C
5000806,-16,0
5000806,-15,C
5000806,-14,0
5000806,-13,X
5000806,-12,0
5000806,-11,C
5000806,-10,C
5000806,-9,X
5000806,-8,C
5000806,-7,0
5000806,-6,X
5000806,-5,C
5000806,-4,X
5000806,-3,0
5000806,-2,C
5000806,-1,C
5000806,0,0
5000807,-21,C
5000807,-20,C
5000807,-19,X
5000807,-18,X
5000807,-17,0
5000807,-16,0
5000807,-15,1
5000807,-14,C
5000807,-13,C
5000807,-12,0
5000807,-11,C
5000807,-10,0
5000807,-9,C
5000807,-8,0
5000807,-7,0
5000807,-6,C
5000807,-5,C
5000807,-4,C
5000807,-3,C
5000807,-2,C
5000807,-1,X
5000807,0,C
5000808,-10,X
5000808,-9,C
5000808,-8,0
5000808,-7,0
5000808,-6,C
5000808,-5,C
5000808,-4,0
5000808,-3,C
5000808,-2,C
5000808,-1,X
5000808,0,C
5000809,-16,0
5000809,-15,0
5000809,-14,0
5000809,-13,0
5000809,-12,0
5000809,-11,X
5000809,-10,C
5000809,-9,0
5000809,-8,C
5000809,-7,C
5000809,-6,0
5000809,-5,0
5000809,-4,C
5000809,-3,C
5000809,-2,C
5000809,-1,C
5000809,0,C
5000810,-16,C
5000810,-15,0
5000810,-14,0
5000810,-13,C
5000810,-12,X
5000810,-11,C
5000810,-10,0
5000810,-9,C
5000810,-8,0
5000810,-7,0
5000810,-6,X
5000810,-5,C
5000810,-4,0
5000810,-3,C
5000810,-2,C
5000810,-1,C
5000810,0,X
5000811,-12,C
5000811,-11,2
5000811,-10,C
5000811,-9,0
5000811,-8,0
5000811,-7,4
5000811,-6,C
5000811,-5,1
5000811,-4,0
5000811,-3,2
5000811,-2,0
5000811,-1,C
5000811,0,1
5000812,-27,C
5000812,-26,0
5000812,-25,C
5000812,-24,C
5000812,-23,0
5000812,-22,C
5000812,-21,X
5000812,-20,X
5000812,-19,0
5000812,-18,C
5000812,-17,X
5000812,-16,C
5000812,-15,C
5000812,-14,X
5000812,-13,C
5000812,-12,C
5000812,-11,X
5000812,-10,C
5000812,-9,C
5000812,-8,C
5000812,-7,C
5000812,-6,C
5000812,-5,C
5000812,-4,C
5000812,-3,X
5000812,-2,C
5000812,-1,0
5000812,0,0
5000813,-1,X
5000813,0,C
5000814,-28,C
5000814,-27,C
5000814,-26,C
5000814,-25,C
5000814,-24,C
5000814,-23,C
5000814,-22,C
5000814,-21,X
5000814,-20,C
5000814,-19,0
5000814,-18,C
5000814,-17,C
5000814,-16,C
5000814,-15,0
5000814,-14,X
5000814,-13,C
5000814,-12,C
5000814,-11,1
5000814,-10,0
5000814,-9,C
5000814,-8,X
5000814,-7,C
5000814,-6,C
5000814,-5,0
5000814,-4,0
5000814,-3,C
5000814,-2,0
5000814,-1,X
5000814,0,C
5000815,-23,3
5000815,-22,1
5000815,-21,0
5000815,-20,1
5000815,-19,C
5000815,-18,2
5000815,-17,C
5000815,-16,1
5000815,-15,1
5000815,-14,1
5000815,-13,0
5000815,-12,C
5000815,-11,1
5000815,-10,0
5000815,-9,0
5000815,-8,5
5000815,-7,0
5000815,-6,1
5000815,-5,0
5000815,-4,1
5000815,-3,1
5000815,-2,1
5000815,-1,5
5000815,0,0
5000816,-3,X
5000816,-2,C
5000816,-1,C
5000816,0,X
5000817,-32,C
5000817,-31,C
5000817,-30,0
5000817,-29,C
5000817,-28,C
5000817,-27,0
5000817,-26,C
5000817,-25,X
5000817,-24,0
5000817,-23,0
5000817,-22,0
5000817,-21,C
5000817,-20,C
5000817,-19,C
5000817,-18,C
5000817,-17,X
5000817,-16,C
5000817,-15,X
5000817,-14,C
5000817,-13,C
5000817,-12,C
5000817,-11,C
5000817,-10,X
5000817,-9,X
5000817,-8,0
5000817,-7,0
5000817,-6,0
5000817,-5,X
5000817,-4,C
5000817,-3,C
5000817,-2,0
5000817,-1,C
5000817,0,C
5000818,-3,0
5000818,-2,X
5000818,-1,C
5000818,0,0
5000819,-9,0
5000819,-8,C
5000819,-7,0
5000819,-6,C
5000819,-5,X
5000819,-4,0
5000819,-3,0
5000819,-2,C
5000819,-1,C
5000819,0,C
5000820,-7,X
5000820,-6,X
5000820,-5,C
5000820,-4,C
5000820,-3,C
5000820,-2,0
5000820,-1,C
5000820,0,C
5000821,-2,1
5000821,-1,0
5000821,0,0
5000822,-19,X
5000822,-18,C
5000822,-17,C
5000822,-16,C
5000822,-15,C
5000822,-14,C
5000822,-13,X
5000822,-12,C
5000822,-11,C
5000822,-10,X
5000822,-9,C
5000822,-8,X
5000822,-7,X
5000822,-6,C
5000822,-5,C
5000822,-4,C
5000822,-3,X
5000822,-2,X
5000822,-1,X
5000822,0,1
5000823,-10,2
5000823,-9,2
5000823,-8,C
5000823,-7,2
5000823,-6,1
5000823,-5,3
5000823,-4,0
5000823,-3,3
5000823,-2,0
5000823,-1,1
5000823,0,0
5000824,-13,0
5000824,-12,C
5000824,-11,C
5000824,-10,C
5000824,-9,C
5000824,-8,0
5000824,-7,C
5000824,-6,0
5000824,-5,0
5000824,-4,C
5000824,-3,C
5000824,-2,0
5000824,-1,C
5000824,0,X
5000825,-22,0
5000825,-21,C
5000825,-20,C
5000825,-19,1
5000825,-18,C
5000825,-17,X
5000825,-16,C
5000825,-15,X
5000825,-14,C
5000825,-13,0
5000825,-12,C
5000825,-11,X
5000825,-10,0
5000825,-9,1
5000825,-8,C
5000825,-7,0
5000825,-6,C
5000825,-5,X
5000825,-4,C
5000825,-3,C
5000825,-2,C
5000825,-1,X
5000825,0,X
5000826,-33,C
5000826,-32,0
5000826,-31,X
5000826,-30,C
5000826,-29,C
5000826,-28,0
5000826,-27,X
5000826,-26,1
5000826,-25,C
5000826,-24,X
5000826,-23,X
5000826,-22,X
5000826,-21,0
5000826,-20,C
5000826,-19,X
5000826,-18,X
5000826,-17,C
5000826,-16,C
5000826,-15,X
5000826,-14,C
5000826,-13,C
5000826,-12,0
5000826,-11,C
5000826,-10,C
5000826,-9,X
5000826,-8,C
5000826,-7,X
5000826,-6,C
5000826,-5,0
5000826,-4,C
5000826,-3,C
5000826,-2,X
5000826,-1,C
5000826,0,0
5000827,-30,0
5000827,-29,1
5000827,-28,C
5000827,-27,1
5000827,-26,0
5000827,-25,2
5000827,-24,0
5000827,-23,0
5000827,-22,4
5000827,-21,1
5000827,-20,5
5000827,-19,0
5000827,-18,1
5000827,-17,1
5000827,-16,1
5000827,-15,C
5000827,-14,0
5000827,-13,3
5000827,-12,0
5000827,-11,4
5000827,-10,0
5000827,-9,5
5000827,-8,1
5000827,-7,1
5000827,-6,0
5000827,-5,3
5000827,-4,0
5000827,-3,1
5000827,-2,C
5000827,-1,1
5000827,0,2
5000828,0,C
5000829,-21,C
5000829,-20,0
5000829,-19,0
5000829,-18,0
5000829,-17,0
5000829,-16,C
5000829,-15,C
5000829,-14,C
5000829,-13,C
5000829,-12,0
5000829,-11,C
5000829,-10,0
5000829,-9,0
5000829,-8,0
5000829,-7,X
5000829,-6,C
5000829,-5,C
5000829,-4,X
5000829,-3,C
5000829,-2,C
5000829,-1,X
5000829,0,0
5000830,-11,1
5000830,-10,X
5000830,-9,C
5000830,-8,C
5000830,-7,C
5000830,-6,C
5000830,-5,C
5000830,-4,0
5000830,-3,0
5000830,-2,C
5000830,-1,X
5000830,0,C
5000831,-8,C
5000831,-7,0
5000831,-6,0
5000831,-5,C
5000831,-4,0
5000831,-3,X
5000831,-2,C
5000831,-1,C
5000831,0,C
5000832,-11,0
5000832,-10,0
5000832,-9,0
5000832,-8,C
5000832,-7,0
5000832,-6,X
5000832,-5,C
5000832,-4,1
5000832,-3,0
5000832,-2,X
5000832,-1,0
5000832,0,C
5000833,-16,0
5000833,-15,C
5000833,-14,C
5000833,-13,X
5000833,-12,0
5000833,-11,0
5000833,-10,C
5000833,-9,C
5000833,-8,X
5000833,-7,0
5000833,-6,X
5000833,-5,C
5000833,-4,C
5000833,-3,0
5000833,-2,X
5000833,-1,C
5000833,0,C
5000834,-16,C
5000834,-15,0
5000834,-14,C
5000834,-13,X
5000834,-12,X
5000834,-11,C
5000834,-10,0
5000834,-9,C
5000834,-8,C
5000834,-7,C
5000834,-6,C
5000834,-5,C
5000834,-4,X
5000834,-3,C
5000834,-2,X
5000834,-1,C
5000834,0,1
5000835,-12,C
5000835,-11,0
5000835,-10,0
5000835,-9,X
5000835,-8,C
5000835,-7,X
5000835,-6,X
5000835,-5,0
5000835,-4,C
5000835,-3,0
5000835,-2,C
5000835,-1,C
5000835,0,C
5000836,-17,C
5000836,-16,X
5000836,-15,X
5000836,-14,X
5000836,-13,X
5000836,-12,0
5000836,-11,X
5000836,-10,C
5000836,-9,C
5000836,-8,C
5000836,-7,X
5000836,-6,C
5000836,-5,X
5000836,-4,C
5000836,-3,0
5000836,-2,1
5000836,-1,C
5000836,0,0
5000837,-28,0
5000837,-27,1
5000837,-26,0
5000837,-25,1
5000837,-24,1
5000837,-23,1
5000837,-22,0
5000837,-21,2
5000837,-20,0
5000837,-19,0
5000837,-18,0
5000837,-17,2
5000837,-16,4
5000837,-15,1
5000837,-14,C
5000837,-13,C
5000837,-12,C
5000837,-11,C
5000837,-10,0
5000837,-9,0
5000837,-8,C
5000837,-7,2
5000837,-6,1
5000837,-5,1
5000837,-4,0
5000837,-3,0
5000837,-2,0
5000837,-1,0
5000837,0,1
5000838,-7,3
5000838,-6,0
5000838,-5,0
5000838,-4,3
5000838,-3,1
5000838,-2,1
5000838,-1,1
5000838,0,C
5000839,-11,C
5000839,-10,0
5000839,-9,C
5000839,-8,C
5000839,-7,C
5000839,-6,X
5000839,-5,C
5000839,-4,0
5000839,-3,0
5000839,-2,C
5000839,-1,C
5000839,0,0
5000840,-29,0
5000840,-28,C
5000840,-27,C
5000840,-26,C
5000840,-25,0
5000840,-24,C
5000840,-23,0
5000840,-22,C
5000840,-21,C
5000840,-20,X
5000840,-19,C
5000840,-18,C
5000840,-17,C
5000840,-16,C
5000840,-15,C
5000840,-14,0
5000840,-13,0
5000840,-12,0
5000840,-11,0
5000840,-10,X
5000840,-9,X
5000840,-8,0
5000840,-7,C
5000840,-6,C
5000840,-5,0
5000840,-4,C
5000840,-3,0
5000840,-2,X
5000840,-1,C
5000840,0,0
5000841,-27,1
5000841,-26,C
5000841,-25,0
5000841,-24,0
5000841,-23,2
5000841,-22,C
5000841,-21,C
5000841,-20,C
5000841,-19,0
5000841,-18,2
5000841,-17,C
5000841,-16,0
5000841,-15,1
5000841,-14,2
5000841,-13,2
5000841,-12,1
5000841,-11,C
5000841,-10,0
5000841,-9,5
5000841,-8,5
5000841,-7,1
5000841,-6,1
5000841,-5,4
5000841,-4,0
5000841,-3,C
5000841,-2,1
5000841,-1,4
5000841,0,1
5000842,-7,1
5000842,-6,C
5000842,-5,0
5000842,-4,X
5000842,-3,X
5000842,-2,C
5000842,-1,0
5000842,0,0
5000843,-11,C
5000843,-10,X
5000843,-9,1
5000843,-8,C
5000843,-7,0
5000843,-6,C
5000843,-5,C
5000843,-4,C
5000843,-3,0
5000843,-2,X
5000843,-1,C
5000843,0,0
5000844,-12,C
5000844,-11,C
5000844,-10,C
5000844,-9,0
5000844,-8,C
5000844,-7,X
5000844,-6,C
5000844,-5,C
5000844,-4,C
5000844,-3,X
5000844,-2,C
5000844,-1,0
5000844,0,C
5000845,-33,C
5000845,-32,C
5000845,-31,C
5000845,-30,C
5000845,-29,C
5000845,-28,C
5000845,-27,C
5000845,-26,X
5000845,-25,0
5000845,-24,X
5000845,-23,C
5000845,-22,C
5000845,-21,C
5000845,-20,0
5000845,-19,C
5000845,-18,C
5000845,-17,C
5000845,-16,0
5000845,-15,0
5000845,-14,C
5000845,-13,C
5000845,-12,0
5000845,-11,C
5000845,-10,X
5000845,-9,0
5000845,-8,C
5000845,-7,C
5000845,-6,C
5000845,-5,0
5000845,-4,X
5000845,-3,0
5000845,-2,X
5000845,-1,0
5000845,0,0
5000846,-25,X
5000846,-24,C
5000846,-23,C
5000846,-22,0
5000846,-21,X
5000846,-20,C
5000846,-19,C
5000846,-18,0
5000846,-17,C
5000846,-16,C
5000846,-15,C
5000846,-14,0
5000846,-13,0
5000846,-12,C
5000846,-11,C
5000846,-10,C
5000846,-9,C
5000846,-8,C
5000846,-7,C
5000846,-6,C
5000846,-5,0
5000846,-4,X
5000846,-3,0
5000846,-2,X
5000846,-1,1
5000846,0,0
5000847,-18,C
5000847,-17,C
5000847,-16,C
5000847,-15,0
5000847,-14,C
5000847,-13,C
5000847,-12,0
5000847,-11,0
5000847,-10,C
5000847,-9,C
5000847,-8,0
5000847,-7,C
5000847,-6,X
5000847,-5,X
5000847,-4,C
5000847,-3,X
5000847,-2,C
5000847,-1,C
5000847,0,0
5000848,-29,C
5000848,-28,X
5000848,-27,X
5000848,-26,X
5000848,-25,0
5000848,-24,0
5000848,-23,0
5000848,-22,C
5000848,-21,C
5000848,-20,C
5000848,-19,X
5000848,-18,0
5000848,-17,0
5000848,-16,X
5000848,-15,X
5000848,-14,X
5000848,-13,0
5000848,-12,0
5000848,-11,0
5000848,-10,X
5000848,-9,C
5000848,-8,C
5000848,-7,C
5000848,-6,C
5000848,-5,1
5000848,-4,C
5000848,-3,C
5000848,-2,C
5000848,-1,C
5000848,0,0
5000849,-4,0
5000849,-3,C
5000849,-2,C
5000849,-1,X
5000849,0,C
5000850,-24,0
5000850,-23,C
5000850,-22,C
5000850,-21,1
5000850,-20,C
5000850,-19,0
5000850,-18,0
5000850,-17,C
5000850,-16,C
5000850,-15,0
5000850,-14,X
5000850,-13,C
5000850,-12,X
5000850,-11,C
5000850,-10,0
5000850,-9,C
5000850,-8,C
5000850,-7,C
5000850,-6,C
5000850,-5,X
5000850,-4,X
5000850,-3,0
5000850,-2,X
5000850,-1,C
5000850,0,X
5000851,-13,0
5000851,-12,0
5000851,-11,C
5000851,-10,X
5000851,-9,0
5000851,-8,X
5000851,-7,0
5000851,-6,0
5000851,-5,0
5000851,-4,0
5000851,-3,0
5000851,-2,0
5000851,-1,0
5000851,0,C
5000852,-12,0
5000852,-11,C
5000852,-10,C
5000852,-9,C
5000852,-8,0
5000852,-7,0
5000852,-6,0
5000852,-5,C
5000852,-4,C
5000852,-3,C
5000852,-2,C
